campus_id,campus_name,hospital_name,province,province_en,city,city_en,evidence_year,bed_value,status_event,source_urls
F72P000023,新疆维吾尔自治区传染病医院传染病院区,新疆维吾尔自治区传染病医院（新疆维吾尔自治区第六人民医院）,新疆维吾尔自治区,Xinjiang,乌鲁木齐市,Urumqi,2022,800,,https://www.xjmu.edu.cn/info/1204/8933.htm
F72P000024,京东誉美肾病医院本部,京东誉美肾病医院,河北省,Hebei,廊坊市,Langfang,2023,660,,https://jdymsbyy.com/article/12099
F72P000025,七台河七煤医院有限公司,七台河七煤医院有限公司,黑龙江省,Heilongjiang,七台河市,Qitaihe,2016,860,,https://pitchhub.36kr.com/project/2316679717734915
F72P000026,双矿集团双矿医院有限公司,双矿集团双矿医院有限公司,黑龙江省,Heilongjiang,双鸭山市,Shuangyashan,2021,1300,,https://m.gwy.com/sydw/64389.html
F73C000002,青岛大学附属医院市北院区,青岛大学附属医院,山东省,Shandong,青岛市,Qingdao,2014,240,,https://www.qduh.cn/xinwendongtai/10546-2016-01-25-08-50-03
F73C000002,青岛大学附属医院市北院区,青岛大学附属医院,山东省,Shandong,青岛市,Qingdao,2016,240,,https://www.qduh.cn/xinwendongtai/10546-2016-01-25-08-50-03
F84C000006,广西壮族自治区桂东人民医院（贺州分院）,广西壮族自治区桂东人民医院,广西壮族自治区,Guangxi,梧州市,Wuzhou,2023,100,open,https://m.gxgdyy.com/gdwxfsyy_xwzx/2024/YaOYVQdx.html|https://www.gxgdyy.com/gdwxfsyy_xwzx/2023/Le31Mrb6.html
F84C000006,广西壮族自治区桂东人民医院（贺州分院）,广西壮族自治区桂东人民医院,广西壮族自治区,Guangxi,梧州市,Wuzhou,2024,100,,https://m.gxgdyy.com/gdwxfsyy_xwzx/2024/YaOYVQdx.html
F84C000008,怀化市第二人民医院（鹤城院区）,怀化市第二人民医院,湖南省,Hunan,怀化市,Huaihua,2020,760,,https://www.hheyy.com/news/753.html
F84C000009,怀化市第二人民医院（靖州院区）,怀化市第二人民医院,湖南省,Hunan,怀化市,Huaihua,2019,874,,https://hh.rednet.cn/content/2019/11/08/6192887.html
F84C000009,怀化市第二人民医院（靖州院区）,怀化市第二人民医院,湖南省,Hunan,怀化市,Huaihua,2020,874,,https://www.huaihua.gov.cn/huaihua/c101115/202003/c41d4988fc7f4a598290746797608701.shtml
F84C000014,蒙城县中医院（灵山大道新区）,蒙城县中医院,安徽省,Anhui,亳州市,Bozhou,2024,1000,,https://www.kuaituo6688.com/index.php?a=index&aid=41968&c=View&m=home
F84C000015,普洱市第二人民医院（曼歇坝院区）,普洱市第二人民医院,云南省,Yunnan,普洱市,Puer,2022,985,,https://www.pesdermyy.cn/?a=index&c=Lists&m=home&tid=12
F84C000019,包头市第三医院（康复路传染病院区）,包头市第三医院,内蒙古自治区,Inner Mongolia,包头市,Baotou,2024,530,,https://wjw.baotou.gov.cn/zfxxgk/fdzdgknr/zcwj/202508/t20250811_190901.html
F84C000021,威海市立医院（临港院区）,威海市立医院,山东省,Shandong,威海市,Weihai,2023,1000,open,https://wsjkw.weihai.gov.cn/art/2023/11/23/art_38442_4304905.html|https://m.shiliyiyuan.cn/news/show-7500.html|https://www.weihai.gov.cn/art/2023/5/8/art_58817_3622288.html
F84C000021,威海市立医院（临港院区）,威海市立医院,山东省,Shandong,威海市,Weihai,2024,1000,,https://www.whnews.cn/news/node/2024-07/08/content_-25542.htm
F84C000023,汕头大学医学院附属肿瘤医院（饶平路院区）,汕头大学医学院附属肿瘤医院,广东省,Guangdong,汕头市,Shantou,2023,704,,https://www.med.stu.edu.cn/664/18956.html|https://www.med.stu.edu.cn/8/13663.html|https://www.med.stu.edu.cn/8/14669.html
F84C000024,中山大学附属第三医院粤东医院（广梅开发区院区）,中山大学附属第三医院粤东医院,广东省,Guangdong,梅州市,Meizhou,2020,60,,https://www.zssy.com.cn/article/7901
F84C000024,中山大学附属第三医院粤东医院（广梅开发区院区）,中山大学附属第三医院粤东医院,广东省,Guangdong,梅州市,Meizhou,2023,250,,https://www.zzrvtc.edu.cn/yxjsx/2023/1107/c1186a115657/page.htm
F84C000025,佛山市口腔医院（河滨路院本部）,佛山市口腔医院,广东省,Guangdong,佛山市,Foshan,2024,50,,https://www.foshannews.net/fsxwfb/index/pic/202407/t20240721_6418316.html
F84C000027,茂名市人民医院（水东湾分院）,茂名市人民医院,广东省,Guangdong,茂名市,Maoming,2021,200,,https://m.mmrmyy.com/yywh_xwdt/2021/Ddwj8mb1.html
F84C000033,中国中医科学院西苑医院济宁医院（济宁市中医院）秦庄院区,中国中医科学院西苑医院济宁医院（济宁市中医院）,山东省,Shandong,济宁市,Jining,2017,436,,https://www.jnszyy.com/view.php?id=939
F84C000033,中国中医科学院西苑医院济宁医院（济宁市中医院）秦庄院区,中国中医科学院西苑医院济宁医院（济宁市中医院）,山东省,Shandong,济宁市,Jining,2019,520,,https://wjw.jining.gov.cn/art/2019/1/15/art_17073_1314440.html
F84C000033,中国中医科学院西苑医院济宁医院（济宁市中医院）秦庄院区,中国中医科学院西苑医院济宁医院（济宁市中医院）,山东省,Shandong,济宁市,Jining,2023,520,,https://www.jnszyy.com/view.php?id=3365
F84C000040,中国科学技术大学附属第一医院感染病院区,中国科学技术大学附属第一医院（安徽省立医院）,安徽省,Anhui,合肥市,Hefei,2024,197,,https://www.ahslyy.com.cn/jyb/col1193/13708
F84C000041,中国科学技术大学附属第一医院北区（上海市第六人民医院安徽医院）,中国科学技术大学附属第一医院（安徽省立医院）,安徽省,Anhui,合肥市,Hefei,2023,398,,https://www.ahslyy.com.cn/beiqu/col566/541230|https://www.ahslyy.com.cn/col19/871000|https://www.ahslyy.com.cn/upload/cn/file/2025-08/1755836188631.pdf
F84C000042,中国科学技术大学附属第一医院离子医学中心,中国科学技术大学附属第一医院（安徽省立医院）,安徽省,Anhui,合肥市,Hefei,2024,44,open,https://www.ahslyy.com.cn/col19/875560|https://www.ahslyy.com.cn/jyb/col1193/index?code=1009
F84C000043,郴州市第一人民医院西院（康复医院）,郴州市第一人民医院,湖南省,Hunan,郴州市,Chenzhou,2018,340,open,https://www.czdyhospital.cn/czhospital/yygk|https://docs.cn-healthcare.com/sharedoc/src_files/20210726/f62e815c20af4a89940add93c29ba464.pdf
F84C000047,苏州市立医院康复院区（苏州市康复医院）,苏州市立医院,江苏省,Jiangsu,苏州市,Suzhou,2023,471,open,https://www.suzhou.gov.cn/szsrmzf/mszx/202409/dbfc0b58952049b8bba72888825f8d39.shtml|https://www.suzhou.gov.cn/szsrmzf/szyw/202309/f1504a0fdad54df29199e02e17e2f8fb.shtml
F84C000048,苏州市立医院妇幼院区（苏州市妇幼保健院）,苏州市立医院,江苏省,Jiangsu,苏州市,Suzhou,2024,800,open,https://www.suzhou.gov.cn/szsrmzf/mszx/202408/4a71e1e125ea4fcab4a4d3ab99df8040.shtml
F84C000049,苏州市立医院南区过渡院区,苏州市立医院,江苏省,Jiangsu,苏州市,Suzhou,2020,490,,https://news.2500sz.com/doc/2020/06/22/599842.shtml
F84C000051,烟台市心理康复医院莱山院区,烟台市心理康复医院,山东省,Shandong,烟台市,Yantai,2022,,open,https://www.ytsjsws.cn/news_detail/78.html
F84C000051,烟台市心理康复医院莱山院区,烟台市心理康复医院,山东省,Shandong,烟台市,Yantai,2023,200,,https://www.sdytyhdyy.cn/news/8285.html
F84C000051,烟台市心理康复医院莱山院区,烟台市心理康复医院,山东省,Shandong,烟台市,Yantai,2024,200,,https://www.kq36.com/25/66461ecfa3994a77bd194eac358172fd
F84C000056,常州市武进人民医院南院,常州市武进人民医院,江苏省,Jiangsu,常州市,Changzhou,2023,350,,https://www.wj.gov.cn/html/czwj/2023/DFNJQEOI_0714/73927.html
F84C000057,常州市武进人民医院高新区院区,常州市武进人民医院,江苏省,Jiangsu,常州市,Changzhou,2022,108,,https://www.cn-healthcare.com/articlewm/20220630/wap-content-1392622.html
F84C000059,江阴市中医院新院区,江阴市中医院,江苏省,Jiangsu,无锡市,Wuxi,2023,668,,https://www.jiangyin.gov.cn/uploadfiles/202312/29/2023122917201097435534.pdf
F84C000061,九江市中医医院北院,九江市中医医院,江西省,Jiangxi,九江市,Jiujiang,2024,80,,https://www.kaimiaowang.com/erke/jiangxi/23178.html
F84C000065,新余市中医院南院（原本部）,新余市中医院,江西省,Jiangxi,新余市,Xinyu,2014,400,,https://58.wy.guahaoe.com/hospital/summary/03C75DAD518E10C7E0530F01A8C0CA32000|https://www.haodf.com/hospital/4451475696.html
F84C000065,新余市中医院南院（原本部）,新余市中医院,江西省,Jiangxi,新余市,Xinyu,2016,400,,https://y.dxy.cn/hospital/1339|https://y.dxy.cn/v2/hospital/1339
F84C000076,宜宾市第一人民医院（南岸院区）,宜宾市第一人民医院,四川省,Sichuan,宜宾市,Yibin,2024,300,,https://www.eoffcn.com/kszx/detail/2046058.html
F84C000078,中山大学附属第一医院南沙院区,中山大学附属第一医院,广东省,Guangdong,广州市,Guangzhou,2023,1500,open,https://nansha.fahsysu.org.cn/article/31343|https://nansha.fahsysu.org.cn/basic/28974|https://www.fahsysu.org.cn/article/30645
F84C000078,中山大学附属第一医院南沙院区,中山大学附属第一医院,广东省,Guangdong,广州市,Guangzhou,2024,1500,,https://bus.sysu.edu.cn/article/10746
F84C000080,广东省人民医院平洲院区,广东省人民医院,广东省,Guangdong,广州市,Guangzhou,2006,71,,https://www.gdghospital.org.cn/comprehensivenews/info_itemid_1579.html
F84C000080,广东省人民医院平洲院区,广东省人民医院,广东省,Guangdong,广州市,Guangzhou,2021,71,,https://www.gdghospital.org.cn/uploadfiles/2021/05/20210524163741826.pdf
F84C000081,广东省人民医院惠福院区,广东省人民医院,广东省,Guangdong,广州市,Guangzhou,2021,340,,https://www.gdghospital.org.cn/expert/info_itemid_67.html
F84C000083,西安交通大学第一附属医院陆港院区,西安交通大学第一附属医院,陕西省,Shaanxi,西安市,Xi'an,2024,1000,,https://www.xjtu.edu.cn/info/1058/5539.htm
P2C000005,上海中医药大学附属龙华医院（上南院区）,上海中医药大学附属龙华医院,上海市,Shanghai,上海市,Shanghai,2015,160,,https://m.med66.com/yixuebaike/yixuewanhuatong/lm1504013685.shtml|https://www.cntcm.com.cn/content/201504/03/c112768.html
P2C000005,上海中医药大学附属龙华医院（上南院区）,上海中医药大学附属龙华医院,上海市,Shanghai,上海市,Shanghai,2019,160,,https://www.tmbos.org/index/article/view/id/8134.html
P2C000006,上海中医药大学附属龙华医院（航头院区）,上海中医药大学附属龙华医院,上海市,Shanghai,上海市,Shanghai,2023,,open,https://m.thepaper.cn/detail/25455365|https://www.shanghai.gov.cn/nw4411/20231129/b3b297da5988445a997dede26aa894ae.html?siteId=1
P2C000006,上海中医药大学附属龙华医院（航头院区）,上海中医药大学附属龙华医院,上海市,Shanghai,上海市,Shanghai,2024,500,,https://www.longhua.net/info/2671/69881.htm
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2014,150,,https://www.chinanews.com.cn/sh/2014/05-30/6229107.shtml
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2016,150,,https://www.shanghai.gov.cn/cmsres/bf/bfe7e17011064d65a25558be3f067ac4/406f7e60dc982305e53e1f9215a3dc18.pdf
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2017,150,,https://www.shanghai.gov.cn/cmsres/b3/b32ccfef0eea4f4388a840b2dbaf8c27/9aee88dde60a6f7e43bbd8dacc97d0f0.pdf
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2018,150,,https://sppm.sjtu.edu.cn/contents/4/156.html
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2019,150,,https://www.shsmu.edu.cn/ylfw/fsyy1/fsetyy.htm
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2020,150,,https://www.shchildren.com.cn/upload/files/2020.pdf|https://www.shsmu.edu.cn/qnxzforum/info/1100/1276.htm
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2021,150,,https://finance.sina.cn/2021-10-22/detail-iktzqtyu3005835.d.html
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2023,150,,https://www.shchildren.com.cn/Up_Load_Files/files/2023/9/41404115.pdf
P2C000009,上海市儿童医院（北京西路院区）,上海市儿童医院,上海市,Shanghai,上海市,Shanghai,2024,150,,https://www.shchildren.com.cn/Up_Load_Files/files/2024/9/1014643195.pdf|https://www.shchildren.com.cn/Up_Load_Files/files/2025/8/19131749492.pdf
P2C000010,上海市东方医院（南院）,上海市东方医院,上海市,Shanghai,上海市,Shanghai,2024,800,,https://www.pudong.gov.cn/dcxxgs/20240529/780492/e493aa92939c4c4bbd08602e0c8cd205.pdf
P2C000012,上海市中医医院（嘉定院区）,上海市中医医院,上海市,Shanghai,上海市,Shanghai,2024,350,open,https://www.shanghai.gov.cn/nw4411/20240909/272cccedcf2b4c80b3e3824cd2d3835b.html
P2C000013,上海市光华中西医结合医院（延安西路院区）,上海市光华中西医结合医院,上海市,Shanghai,上海市,Shanghai,2022,100,,https://static.shcn.gov.cn/cncms/2022/0615/606d071f-f42e-4d8b-bc4f-5048c00a6112.pdf
P2C000015,上海市宝山区中西医结合医院（东院区）,上海市宝山区中西医结合医院,上海市,Shanghai,上海市,Shanghai,2016,96,,https://xxgk.shbsq.gov.cn/article.html?infoid=0a2687d4-609e-40c8-af19-d4176cee30b6
P2C000023,上海市肺科医院（政民路院区）,上海市肺科医院,上海市,Shanghai,上海市,Shanghai,2020,1000,,https://www.shyp.gov.cn/shypq/yqyw-wb-rsjzl-zpxx/20200409/353679.html
P2C000028,复旦大学附属华山医院（江苏路分部）,复旦大学附属华山医院,上海市,Shanghai,上海市,Shanghai,2015,10,,https://news.fudan.edu.cn/2015/1204/c40a71493/page.htm
P2C000028,复旦大学附属华山医院（江苏路分部）,复旦大学附属华山医院,上海市,Shanghai,上海市,Shanghai,2019,10,,https://www.huashan.org.cn/news/detail/9721.html
P2C000029,复旦大学附属妇产科医院（杨浦院区）,复旦大学附属妇产科医院,上海市,Shanghai,上海市,Shanghai,2019,450,,https://fao.fudan.edu.cn/40/56/c1666a16470/page.htm|https://www.shyp.gov.cn/shypq/yqyw-wb-hbjzl-wryhjjgxx-spjdgg/20190724/335233/e17edf3ad8b9742e728ccea1fd83d2d4.pdf
P2C000030,复旦大学附属眼耳鼻喉科医院（汾阳院区）,复旦大学附属眼耳鼻喉科医院,上海市,Shanghai,上海市,Shanghai,2017,374,,https://dzb.whb.cn/html/2017-11/27/content_615169.html
P2C000031,复旦大学附属眼耳鼻喉科医院（浦江院区）,复旦大学附属眼耳鼻喉科医院,上海市,Shanghai,上海市,Shanghai,2017,350,open,https://zjw.sh.gov.cn/gzdt/20240103/dab846aebc244451903504f7183866cc.html|https://fudanjypx.fudan.edu.cn/12/6d/c13570a135789/page.htm|https://www.px.fudan.edu.cn/12/6d/c13570a135789/page.htm
P2C000031,复旦大学附属眼耳鼻喉科医院（浦江院区）,复旦大学附属眼耳鼻喉科医院,上海市,Shanghai,上海市,Shanghai,2019,350,,https://wap.91360.com/201909/27/7853.html
P2C000031,复旦大学附属眼耳鼻喉科医院（浦江院区）,复旦大学附属眼耳鼻喉科医院,上海市,Shanghai,上海市,Shanghai,2023,350,,https://www.fudan.edu.cn/2023/1228/c24a138817/page.htm
P2C000031,复旦大学附属眼耳鼻喉科医院（浦江院区）,复旦大学附属眼耳鼻喉科医院,上海市,Shanghai,上海市,Shanghai,2024,350,,https://news.fudan.edu.cn/2024/0111/c2845a139005/page.htm|https://zjw.sh.gov.cn/gzdt/20240103/dab846aebc244451903504f7183866cc.html
P2C000032,复旦大学附属眼耳鼻喉科医院（浦东院区）,复旦大学附属眼耳鼻喉科医院,上海市,Shanghai,上海市,Shanghai,2023,37,,https://news.fudan.edu.cn/2023/0131/c5a133805/page.htm|https://www.cn-healthcare.com/articlewm/20230215/content-1511125.html|https://www.maigoo.com/news/730300.html
P2C000034,山南市人民医院旧院区,山南市人民医院,西藏自治区,Tibet,山南市,Shannan,2019,337,,https://www.shannan.gov.cn/xwzx/tggs/201902/t20190226_18672.html
P2C000036,宁夏医科大学附属中医医院朝阳院区,宁夏医科大学附属中医医院,宁夏回族自治区,Ningxia,吴忠市,Wuzhong,2023,300,,https://fzggw.nx.gov.cn/zwgk/zwgkml/xzspsx/202307/t20230717_4181387.html|https://wsjkw.nx.gov.cn/zfxxgk_279/fdzdgknr/yjsgk/202408/P020240829413427319552.pdf
P2C000036,宁夏医科大学附属中医医院朝阳院区,宁夏医科大学附属中医医院,宁夏回族自治区,Ningxia,吴忠市,Wuzhong,2024,221,,https://wsjkw.nx.gov.cn/zfxxgk_279/fdzdgknr/yjsgk/202402/P020240227511162183159.pdf|https://www.nxmu.edu.cn/dj/info/1022/1065.htm
P2C000037,宁夏医科大学总医院心脑血管病医院,宁夏医科大学总医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2011,,open,https://www.nxmu.edu.cn/info/1202/5162.htm
P2C000037,宁夏医科大学总医院心脑血管病医院,宁夏医科大学总医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2014,300,,https://www.nxmu.edu.cn/info/1202/5162.htm|https://www.shizuishan.gov.cn/zwgk/bmxxgk/szssspfwglj_61186/SDssss665_5233/fwxx/202503/P020250313651132174767.pdf
P2C000037,宁夏医科大学总医院心脑血管病医院,宁夏医科大学总医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2024,300,,https://www.shizuishan.gov.cn/zwgk/bmxxgk/szssspfwglj_61186/SDssss665_5233/fwxx/202503/P020250313651132174767.pdf
P2C000038,银川市第一人民医院康复医院,银川市第一人民医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2022,158,,https://www.nx.chinanews.com.cn/ds/2022-07-01/doc-ihazuart1564461.shtml
P2C000039,银川市第一人民医院滨河院区,银川市第一人民医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2018,250,,https://www.yinchuan.gov.cn/xxgk/bmxxgkml/sfgw/xxgkml_1867/zdgz_1878/201803/P020180326383735542115.pdf
P2C000039,银川市第一人民医院滨河院区,银川市第一人民医院,宁夏回族自治区,Ningxia,银川市,Yinchuan,2021,250,,https://www.nxmu.edu.cn/jyxxw/info/1008/2343.htm
